brand,model_full,year,km,fuel,gearbox,price
PORSCHE,PORSCHE 911 TYPE 992,2020.0,2640.0, Essence, automatique,188280.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2019.0,162487.0, Diesel, automatique,16080.0
MERCEDES,MERCEDES GLC,2019.0,111055.0, Diesel, automatique,42510.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,121357.0, Diesel, automatique,30030.0
MERCEDES,MERCEDES CLASSE A 3,2019.0,75226.0, Essence, automatique,24920.0
RENAULT,RENAULT TALISMAN ESTATE,2020.0,19488.0, Diesel, automatique,32460.0
KIA,KIA CEE D 2,2018.0,96717.0, Diesel, automatique,14680.0
ALFA,ALFA ROMEO SPIDER BASE BRERA,2008.0,136782.0, Diesel, mécanique,13920.0
FIAT,FIAT 500 X,2022.0,12.0, Essence, mécanique,23190.0
BMW,BMW SERIE 3 F31 TOURING,2015.0,115218.0, Essence, mécanique,17720.0
CITROEN,CITROEN C3 ENTREPRISE (3E GENERATION),2019.0,30439.0, Diesel, mécanique,12950.0
VOLKSWAGEN,VOLKSWAGEN POLO 6,2021.0,20657.0, Essence, mécanique,19330.0
RENAULT,RENAULT CAPTUR 2,2022.0,120.0, Essence, mécanique,23860.0
HYUNDAI,HYUNDAI KONA,2022.0,6215.0, Diesel, automatique,32480.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,66991.0, Diesel, automatique,28320.0
DACIA,DACIA DUSTER,2012.0,204140.0, Diesel, mécanique,7670.0
FIAT,FIAT 500 (2E GENERATION),2021.0,13458.0, Essence, mécanique,14360.0
MAZDA,MAZDA MX5 (4E GENERATION) ST,2017.0,62903.0, Essence, mécanique,25110.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2021.0,10379.0, Hybride essence électrique, automatique,31980.0
RENAULT,RENAULT CLIO 4,2019.0,62855.0, Diesel, mécanique,11610.0
KIA,KIA XCEED,2021.0,12540.0, Essence, automatique,33040.0
BMW,BMW Z4 G29,2020.0,30061.0, Essence, automatique,49850.0
VOLVO,VOLVO XC60,2013.0,151380.0, Diesel, automatique,19210.0
MERCEDES,MERCEDES CLASSE B 2,2019.0,36088.0, Diesel, mécanique,25480.0
MERCEDES,MERCEDES CLA,2019.0,44425.0, Diesel, automatique,29290.0
OPEL,OPEL ASTRA 4 BERLINE,2015.0,120038.0, Diesel, mécanique,10060.0
RENAULT,RENAULT CAPTUR,2019.0,58031.0, Diesel, mécanique,19660.0
JEEP,JEEP RENEGADE,2021.0,44971.0, Diesel, mécanique,23980.0
MERCEDES,MERCEDES CLA,2020.0,62211.0, Diesel, automatique,40780.0
BMW,BMW X1 F48,2019.0,83056.0, Diesel, mécanique,23180.0
OPEL,OPEL CORSA 5,2017.0,13580.0, Essence, mécanique,10240.0
SKODA,SKODA FABIA 4,2022.0,3050.0, Essence, mécanique,23420.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2016.0,95225.0, Essence, automatique,16250.0
RENAULT,RENAULT CAPTUR 2,2022.0,12.0, Essence, automatique,30680.0
PORSCHE,PORSCHE CAYENNE,2008.0,180687.0, Essence, automatique,23230.0
AUDI,AUDI A6 (5E GENERATION),2021.0,21999.0, Diesel, automatique,56620.0
BMW,BMW SERIE 1 F21 3 PORTES,2019.0,47743.0, Diesel, mécanique,21950.0
VOLVO,VOLVO XC60 (2E GENERATION),2021.0,7743.0, Hybride essence électrique, automatique,60300.0
FIAT,FIAT 500 X,2019.0,40121.0, Diesel, mécanique,19770.0
PORSCHE,PORSCHE MACAN,2020.0,19073.0, Essence, automatique,83680.0
OPEL,OPEL ASTRA 5,2020.0,21809.0, Diesel, automatique,23700.0
OPEL,OPEL CROSSLAND X,2021.0,13786.0, Essence, mécanique,18530.0
FERRARI,FERRARI CALIFORNIA T,2016.0,28566.0, Essence, automatique,156490.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2022.0,10228.0, Diesel, automatique,41670.0
VOLKSWAGEN,VOLKSWAGEN TOUAREG 3,2021.0,11681.0, Hybride essence électrique, automatique,99210.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2022.0,11283.0, Hybride essence électrique, automatique,54100.0
BMW,BMW X5 E70,2011.0,169510.0, Diesel, automatique,27460.0
VOLKSWAGEN,VOLKSWAGEN GOLF 8,2021.0,19764.0, Diesel, mécanique,32920.0
KIA,KIA STONIC,2022.0,68.0, Essence, mécanique,25360.0
DACIA,DACIA LODGY STEPWAY,2022.0,11.0, Diesel, mécanique,20060.0
MERCEDES,MERCEDES CLASSE C 2,2008.0,110432.0, Diesel, automatique,28990.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2022.0,19020.0, Essence, mécanique,28430.0
PEUGEOT,PEUGEOT 208,2020.0,14370.0, Essence, mécanique,20580.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2018.0,43709.0, Diesel, mécanique,29410.0
CHEVROLET,CHEVROLET CORVETTE C7 STINGRAY TARGA,2016.0,33131.0, Essence, mécanique,74410.0
BMW,BMW SERIE 4 F33 CABRIOLET,2020.0,39441.0, Diesel, automatique,50790.0
MAZDA,MAZDA MX5 (4E GENERATION),2020.0,39075.0, Essence, mécanique,30280.0
MERCEDES,MERCEDES SLK,2004.0,83300.0, Essence, mécanique,12480.0
AUDI,AUDI A5 (2E GENERATION),2018.0,36544.0, Essence, automatique,32290.0
RENAULT,RENAULT KADJAR,2022.0,12.0, Essence, mécanique,34370.0
OPEL,OPEL MERIVA 2,2017.0,99397.0, Diesel, mécanique,14500.0
RENAULT,RENAULT ARKANA,2022.0,4232.0, Hybride essence électrique, automatique,38420.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2018.0,72547.0, Diesel, automatique,31880.0
MERCEDES,MERCEDES CLASSE B 3,2022.0,21960.0, Hybride essence électrique, automatique,53550.0
RENAULT,RENAULT MEGANE 4 ESTATE,2018.0,51866.0, Essence, automatique,17500.0
PEUGEOT,PEUGEOT 308 (3E GENERATION),2022.0,12.0, Diesel, automatique,32380.0
PORSCHE,PORSCHE CAYENNE 3 COUPE,2021.0,5726.0, Hybride essence électrique, automatique,135870.0
CITROEN,CITROEN C3 AIRCROSS,2020.0,77618.0, Essence, automatique,22480.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2021.0,17476.0, Diesel, automatique,25280.0
VOLVO,VOLVO XC60 (2E GENERATION),2020.0,57963.0, Hybride essence électrique, automatique,63600.0
DS,DS DS 3,2018.0,82214.0, Diesel, mécanique,19530.0
CITROEN,CITROEN C1 (2E GENERATION),2020.0,12252.0, Essence, mécanique,12760.0
RENAULT,RENAULT SCENIC 4,2019.0,44737.0, Hybride diesel électrique, mécanique,18850.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2021.0,48966.0, Diesel, automatique,29260.0
CITROEN,CITROEN C3 AIRCROSS,2019.0,50438.0, Essence, automatique,20980.0
PORSCHE,PORSCHE 911 TYPE 991,2013.0,123806.0, Essence, automatique,89230.0
PORSCHE,PORSCHE 911 TYPE 991 CABRIOLET,2019.0,37932.0, Essence, automatique,149220.0
AUDI,AUDI Q5 (2E GENERATION),2018.0,84043.0, Diesel, automatique,45480.0
ALFA,ALFA ROMEO STELVIO,2019.0,31950.0, Diesel, automatique,35980.0
FIAT,FIAT 500 (2E GENERATION),2020.0,21665.0, Essence, mécanique,11970.0
PEUGEOT,PEUGEOT 208,2019.0,45043.0, Essence, mécanique,13510.0
PORSCHE,PORSCHE 911 TYPE 992,2020.0,53028.0, Essence, automatique,157570.0
RENAULT,RENAULT MEGANE 3,2015.0,130171.0, Diesel, mécanique,12900.0
VOLKSWAGEN,VOLKSWAGEN T-CROSS,2022.0,12.0, Essence, automatique,33330.0
CITROEN,CITROEN C3 (2E GENERATION),2015.0,125680.0, Essence, mécanique,6810.0
FORD,FORD FIESTA 6,2021.0,7262.0, Essence, mécanique,16480.0
FORD,FORD MUSTANG 6 COUPE,2017.0,67470.0, Essence, automatique,46330.0
SEAT,SEAT ATECA,2017.0,173826.0, Diesel, mécanique,14540.0
RENAULT,RENAULT TRAFIC 3,2020.0,93725.0, Diesel, mécanique,26330.0
CITROEN,CITROEN C3 (2E GENERATION),2016.0,91291.0, Essence, mécanique,8120.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2021.0,20953.0, Diesel, automatique,21510.0
RENAULT,RENAULT CAPTUR 2,2022.0,11.0, Essence, mécanique,28290.0
RENAULT,RENAULT CLIO 5,2022.0,12.0, Essence, automatique,23420.0
BMW,BMW SERIE 4 F36 GRAN COUPE,2018.0,88738.0, Diesel, automatique,36850.0
RENAULT,RENAULT CAPTUR 2,2022.0,11.0, Essence, mécanique,22560.0
SUZUKI,SUZUKI VITARA 4,2017.0,149271.0, Diesel, automatique,18380.0
MERCEDES,MERCEDES CLASSE A 4,2021.0,13674.0, Diesel, automatique,38260.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2021.0,30397.0, Essence, mécanique,21350.0
VOLKSWAGEN,VOLKSWAGEN POLO 6,2022.0,23370.0, Essence, mécanique,21260.0
OPEL,OPEL CROSSLAND X,2019.0,36331.0, Essence, automatique,20050.0
CITROEN,CITROEN C4 CACTUS,2020.0,94605.0, Diesel, automatique,17730.0
BMW,BMW SERIE 3 E92 COUPE,2009.0,152794.0, Essence, automatique,19780.0
VOLKSWAGEN,VOLKSWAGEN COCCINELLE,2013.0,124412.0, Essence, mécanique,15580.0
FIAT,FIAT 500 X,2021.0,32768.0, Essence, mécanique,22180.0
FORD,FORD FIESTA 6,2021.0,15367.0, Essence, mécanique,19220.0
CITROEN,CITROEN C3 (3E GENERATION),2020.0,73568.0, Diesel, mécanique,14480.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2018.0,73935.0, Hybride essence électrique, automatique,26060.0
FERRARI,FERRARI F430,2009.0,60416.0, Essence, automatique,196940.0
FORD,FORD FOCUS 4,2019.0,101060.0, Essence, mécanique,17340.0
BMW,BMW X1 F48,2019.0,45672.0, Essence, automatique,27950.0
CITROEN,CITROEN C3 (3E GENERATION),2021.0,21137.0, Essence, mécanique,20210.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7 GTI,2018.0,53447.0, Essence, automatique,29730.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2016.0,87010.0, Diesel, automatique,28120.0
TOYOTA,TOYOTA COROLLA 12 TOURING SPORTS,2020.0,91225.0, Hybride essence électrique, automatique,21380.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2019.0,47571.0, Diesel, automatique,25200.0
CITROEN,CITROEN C3 (3E GENERATION),2020.0,42938.0, Essence, mécanique,16810.0
PORSCHE,PORSCHE CAYENNE 2,2017.0,235320.0, Hybride essence électrique, automatique,40260.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2017.0,120901.0, Diesel, automatique,13760.0
VOLKSWAGEN,VOLKSWAGEN GOLF PLUS,2010.0,20558.0, Essence, mécanique,13060.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2022.0,111.0, Essence, mécanique,28290.0
OPEL,OPEL CROSSLAND,2022.0,103.0, Diesel, mécanique,24590.0
AUDI,AUDI Q5 (2E GENERATION),2021.0,29698.0, Hybride essence électrique, automatique,68200.0
FORD,FORD FIESTA 5,2017.0,64297.0, Essence, mécanique,10500.0
ALFA,ALFA ROMEO GIULIA 2,2022.0,7257.0, Diesel, automatique,44260.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2021.0,25324.0, Diesel, mécanique,21080.0
BMW,BMW X3 G01,2019.0,101513.0, Diesel, automatique,44650.0
BMW,BMW SERIE 1 F40,2020.0,2482.0, Diesel, automatique,28030.0
ABARTH,ABARTH 500 (2E GENERATION),2022.0,1220.0, Essence, mécanique,28650.0
VOLKSWAGEN,VOLKSWAGEN GOLF 8,2022.0,7739.0, Essence, automatique,34850.0
SMART,SMART FORFOUR 2,2020.0,9544.0, Electrique, automatique,16180.0
HONDA,HONDA CR-V 5,2020.0,61457.0, Essence, mécanique,30760.0
AUDI,AUDI A3 (3E GENERATION) SPORTBACK,2016.0,179988.0, Diesel, automatique,20380.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2018.0,102190.0, Diesel, automatique,25280.0
ALFA,ALFA ROMEO GIULIETTA 3,2019.0,34198.0, Essence, mécanique,22200.0
NISSAN,NISSAN MICRA 5,2019.0,36160.0, Essence, mécanique,11270.0
RENAULT,RENAULT TRAFIC 3,2022.0,1.0, Diesel, mécanique,30240.0
AUDI,AUDI TT 2,2009.0,134000.0, Essence, mécanique,13800.0
MERCEDES,MERCEDES CLASSE E 5,2019.0,49472.0, Diesel, automatique,42070.0
BMW,BMW X2 F39,2019.0,74220.0, Essence, automatique,35070.0
FORD,FORD FOCUS 3,2014.0,171960.0, Diesel, mécanique,11380.0
NISSAN,NISSAN LEAF 2,2019.0,48378.0, Electrique, automatique,20860.0
FORD,FORD ECOSPORT,2020.0,16632.0, Essence, mécanique,21350.0
PORSCHE,PORSCHE PANAMERA 2 SPORT TURISMO,2019.0,139800.0, Hybride essence électrique, automatique,95880.0
LAND,LAND ROVER RANGE ROVER EVOQUE,2018.0,79686.0, Diesel, mécanique,30220.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) GTI,2017.0,38115.0, Essence, mécanique,29290.0
HYUNDAI,HYUNDAI IONIQ,2022.0,734.0, Hybride essence électrique, automatique,28870.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2019.0,94725.0, Diesel, automatique,22530.0
DACIA,DACIA LOGAN 2,2020.0,28386.0, Essence, mécanique,11380.0
TOYOTA,TOYOTA PROACE 2,2022.0,4200.0, Electrique, automatique,42000.0
FORD,FORD MUSTANG 6 COUPE,2020.0,10704.0, Essence, mécanique,59410.0
RENAULT,RENAULT CAPTUR 2,2022.0,119.0, Essence, mécanique,23660.0
MASERATI,MASERATI LEVANTE,2018.0,54489.0, Essence, automatique,72910.0
MAZDA,MAZDA MX5 (4E GENERATION) ST,2018.0,28902.0, Essence, mécanique,30370.0
RENAULT,RENAULT CLIO 5,2022.0,12.0, Essence, mécanique,21630.0
CHEVROLET,CHEVROLET CORVETTE C7 STINGRAY CABRIOLET,2019.0,32373.0, Essence, automatique,89270.0
BMW,BMW SERIE 1 F20 5 PORTES,2015.0,168467.0, Diesel, mécanique,12760.0
RENAULT,RENAULT MEGANE 3 COUPE RS,2016.0,66242.0, Essence, mécanique,25170.0
OPEL,OPEL INSIGNIA 2 GRAND SPORT,2019.0,51881.0, Diesel, automatique,24580.0
SKODA,SKODA SUPERB 2 COMBI,2014.0,79598.0, Diesel, mécanique,19360.0
CITROEN,CITROEN C3 (3E GENERATION),2020.0,14269.0, Essence, mécanique,16720.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2018.0,70944.0, Diesel, automatique,24100.0
JEEP,JEEP RENEGADE,2020.0,12019.0, Essence, mécanique,23200.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2022.0,12.0, Diesel, mécanique,28650.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,86769.0, Essence, mécanique,27660.0
MERCEDES,MERCEDES GLC,2018.0,96467.0, Diesel, automatique,40590.0
CITROEN,CITROEN C5 AIRCROSS,2020.0,28021.0, Diesel, automatique,30730.0
RENAULT,RENAULT SCENIC 4,2020.0,32809.0, Diesel, mécanique,21630.0
BMW,BMW I3,2020.0,18044.0, Electrique, automatique,37470.0
BMW,BMW X4 G02,2020.0,22924.0, Essence, automatique,59370.0
MERCEDES,MERCEDES CLASSE B 2,2015.0,121163.0, Diesel, mécanique,16230.0
NISSAN,NISSAN X-TRAIL 3,2017.0,51220.0, Diesel, automatique,25810.0
SEAT,SEAT ARONA,2021.0,7575.0, Essence, mécanique,20520.0
CITROEN,CITROEN C4 CACTUS,2021.0,21040.0, Essence, mécanique,16780.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2021.0,16747.0, Essence, mécanique,22420.0
MINI,MINI MINI 3 3P,2019.0,17819.0, Essence, automatique,24760.0
AUDI,AUDI TT 2 ROADSTER,2013.0,74773.0, Diesel, mécanique,23740.0
CITROEN,CITROEN C4 (3E GENERATION),2022.0,1.0, Essence, mécanique,27440.0
KIA,KIA XCEED,2021.0,11541.0, Hybride essence électrique, automatique,37560.0
AUDI,AUDI A1 (2E GENERATION) CITYCARVER,2021.0,11491.0, Essence, mécanique,29480.0
HONDA,HONDA CR-V 5,2021.0,1166.0, Hybride essence électrique, automatique,42160.0
CITROEN,CITROEN C3,2013.0,230116.0, Diesel, mécanique,5980.0
LAND,LAND ROVER RANGE ROVER EVOQUE 2,2021.0,41894.0, Diesel, automatique,55630.0
OPEL,OPEL CORSA 5,2019.0,72962.0, Essence, mécanique,12290.0
NISSAN,NISSAN QASHQAI 2,2019.0,55171.0, Essence, automatique,20590.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,63767.0, Essence, automatique,29020.0
LAND,LAND ROVER RANGE ROVER SPORT 2,2018.0,70729.0, Diesel, automatique,60970.0
PEUGEOT,PEUGEOT 208 AFFAIRE,2019.0,40061.0, Diesel, mécanique,12400.0
CITROEN,CITROEN BERLINGO 3,2020.0,97539.0, Diesel, mécanique,17580.0
FIAT,FIAT 500 X,2018.0,71162.0, Diesel, mécanique,15210.0
CHEVROLET,CHEVROLET CORVETTE C3,1977.0,105450.0, Essence, mécanique,27190.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2019.0,56034.0, Essence, automatique,20590.0
PEUGEOT,PEUGEOT 108,2020.0,14070.0, Essence, mécanique,13760.0
AUDI,AUDI A5 SPORTBACK (2E GENERATION),2020.0,52463.0, Diesel, automatique,35490.0
PORSCHE,PORSCHE PANAMERA,2011.0,149990.0, Essence, automatique,46740.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2021.0,36853.0, Essence, mécanique,22510.0
JAGUAR,JAGUAR XF 2,2016.0,114590.0, Diesel, automatique,26620.0
LAND,LAND ROVER RANGE ROVER EVOQUE 2,2021.0,57010.0, Hybride essence électrique, automatique,74270.0
OPEL,OPEL CORSA 5,2019.0,44440.0, Essence, mécanique,11430.0
VOLKSWAGEN,VOLKSWAGEN GOLF 8,2022.0,11.0, Essence, automatique,34630.0
PEUGEOT,PEUGEOT 2008,2020.0,25448.0, Essence, automatique,22880.0
CITROEN,CITROEN GRAND C4 PICASSO 2,2018.0,90201.0, Diesel, mécanique,21060.0
MERCEDES,MERCEDES CLASSE A 4,2020.0,40555.0, Diesel, automatique,38620.0
AUDI,AUDI Q5 (2E GENERATION),2019.0,71477.0, Diesel, automatique,39740.0
RENAULT,RENAULT MEGANE 4,2019.0,56728.0, Diesel, automatique,16660.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2022.0,1.0, Essence, automatique,35880.0
RENAULT,RENAULT CLIO 4,2020.0,33853.0, Essence, mécanique,16450.0
NISSAN,NISSAN JUKE,2016.0,71576.0, Essence, mécanique,15840.0
CITROEN,CITROEN C3 ENTREPRISE (2E GENERATION),2017.0,130103.0, Diesel, mécanique,8100.0
CITROEN,CITROEN C3 (3E GENERATION),2022.0,7693.0, Diesel, mécanique,19060.0
PORSCHE,PORSCHE 911 TYPE 991 CABRIOLET,2014.0,58966.0, Essence, automatique,129500.0
CITROEN,CITROEN C4 AIRCROSS,2014.0,192200.0, Diesel, mécanique,11140.0
BMW,BMW X1 F48,2019.0,34626.0, Essence, mécanique,27930.0
RENAULT,RENAULT TWINGO 3,2022.0,6037.0, Essence, mécanique,15580.0
PEUGEOT,PEUGEOT BOXER 2,2020.0,21535.0, Diesel, mécanique,31840.0
BMW,BMW X3 G01,2020.0,60765.0, Diesel, automatique,64330.0
DODGE,DODGE RAM,2022.0,22.0, Bicarburation essence bioéthanol, automatique,95250.0
CITROEN,CITROEN C4 (3E GENERATION),2022.0,28.0, Essence, mécanique,31570.0
MERCEDES,MERCEDES CLASSE C 4 SW,2018.0,83880.0, Diesel, automatique,30340.0
PEUGEOT,PEUGEOT 308,2009.0,184378.0, Essence, automatique,7360.0
AUDI,AUDI Q3,2016.0,57741.0, Diesel, mécanique,28730.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2018.0,81888.0, Diesel, automatique,33900.0
VOLKSWAGEN,VOLKSWAGEN T-ROC,2020.0,42123.0, Essence, mécanique,23760.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2021.0,24350.0, Essence, mécanique,22060.0
AUDI,AUDI Q3 (2E GENERATION),2020.0,60207.0, Diesel, automatique,46420.0
AUDI,AUDI Q5 (2E GENERATION),2019.0,76258.0, Diesel, automatique,46080.0
CITROEN,CITROEN JUMPY 2,2016.0,113925.0, Diesel, mécanique,15640.0
TOYOTA,TOYOTA C-HR,2020.0,44802.0, Hybride essence électrique, automatique,22940.0
AUDI,AUDI A1 SPORTBACK,2018.0,74651.0, Diesel, automatique,18880.0
PEUGEOT,PEUGEOT 508 (2E GENERATION) PSE,2022.0,2165.0, Hybride essence électrique, automatique,60930.0
PORSCHE,PORSCHE MACAN,2017.0,43267.0, Diesel, automatique,75690.0
MASERATI,MASERATI LEVANTE,2017.0,72898.0, Diesel, automatique,52440.0
PEUGEOT,PEUGEOT 208 AFFAIRE,2015.0,97440.0, Diesel, mécanique,8000.0
AUDI,AUDI A3 (2E GENERATION) SPORTBACK,2014.0,130832.0, Diesel, mécanique,12740.0
OPEL,OPEL GRANDLAND X,2021.0,26279.0, Diesel, mécanique,34120.0
VOLKSWAGEN,VOLKSWAGEN CARAVELLE MINIBUS,2020.0,18989.0, Diesel, automatique,40210.0
OPEL,OPEL MOKKA,2016.0,143211.0, Diesel, mécanique,12410.0
VOLKSWAGEN,VOLKSWAGEN T-ROC,2019.0,63897.0, Diesel, automatique,28070.0
SKODA,SKODA KAMIQ,2021.0,18759.0, Essence, mécanique,17740.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2018.0,55101.0, Hybride essence électrique, automatique,26530.0
OPEL,OPEL MOKKA,2017.0,180880.0, Diesel, mécanique,11170.0
MERCEDES,MERCEDES CLASSE C 4,2020.0,16117.0, Essence, automatique,38480.0
BMW,BMW X2 F39,2019.0,57488.0, Diesel, automatique,36670.0
AUDI,AUDI Q5 (2E GENERATION),2020.0,35986.0, Diesel, automatique,57320.0
VOLVO,VOLVO V40 (2E GENERATION),2015.0,127050.0, Diesel, mécanique,11530.0
MINI,MINI MINI 3 CLUBMAN,2019.0,64606.0, Essence, automatique,23210.0
MINI,MINI COUNTRYMAN 2,2019.0,49289.0, Essence, automatique,31230.0
PEUGEOT,PEUGEOT 2008,2019.0,19261.0, Essence, automatique,21260.0
BMW,BMW SERIE 3 G21 TOURING,2021.0,9578.0, Diesel, automatique,58540.0
CITROEN,CITROEN E-C4 (3E GENERATION),2022.0,887.0, Electrique, automatique,32740.0
VOLKSWAGEN,VOLKSWAGEN ARTEON,2020.0,148349.0, Diesel, automatique,36730.0
ALFA,ALFA ROMEO GIULIETTA 3,2020.0,44563.0, Diesel, mécanique,20680.0
MERCEDES,MERCEDES CLASSE C 5,2022.0,10540.0, Diesel, automatique,68070.0
FORD,FORD FIESTA 6,2021.0,12876.0, Essence, mécanique,18430.0
BMW,BMW X2 F39,2019.0,92119.0, Essence, mécanique,27720.0
PORSCHE,PORSCHE 911,2020.0,16420.0, Essence, automatique,170170.0
AUDI,AUDI A1 (2E GENERATION) CITYCARVER,2022.0,11875.0, Essence, automatique,42370.0
AUDI,AUDI A5 SPORTBACK,2014.0,176958.0, Diesel, automatique,18060.0
BMW,BMW SERIE 5 G31 TOURING,2018.0,96164.0, Diesel, automatique,38150.0
RENAULT,RENAULT ARKANA,2022.0,12.0, Essence, automatique,34440.0
PEUGEOT,PEUGEOT 308 (3E GENERATION),2022.0,9963.0, Diesel, automatique,34940.0
LAND,LAND ROVER RANGE ROVER SPORT 2,2016.0,104390.0, Diesel, automatique,50470.0
PORSCHE,PORSCHE 911 TYPE 997,2012.0,72691.0, Essence, automatique,76290.0
RENAULT,RENAULT CAPTUR,2020.0,60458.0, Diesel, automatique,15380.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2018.0,147481.0, Diesel, automatique,21430.0
PEUGEOT,PEUGEOT 208,2019.0,47564.0, Essence, mécanique,10780.0
VOLVO,VOLVO XC40,2019.0,27659.0, Diesel, mécanique,33970.0
MERCEDES,MERCEDES GLC,2016.0,78191.0, Diesel, automatique,35010.0
RENAULT,RENAULT KOLEOS 2,2020.0,25077.0, Diesel, automatique,36280.0
HYUNDAI,HYUNDAI I30 (3E GENERATION) SW,2021.0,53083.0, Essence, automatique,23960.0
RENAULT,RENAULT KOLEOS 2,2019.0,124386.0, Diesel, automatique,27780.0
RENAULT,RENAULT TWINGO 2,2011.0,138343.0, Essence, mécanique,4660.0
AUDI,AUDI Q5 (2E GENERATION),2018.0,75390.0, Diesel, mécanique,29290.0
CITROEN,CITROEN C3 AIRCROSS,2020.0,85469.0, Diesel, mécanique,21230.0
MERCEDES,MERCEDES CLASSE A 4 BERLINE,2021.0,26812.0, Hybride essence électrique, automatique,50680.0
TOYOTA,TOYOTA COROLLA VERSO 2,2009.0,174349.0, Diesel, mécanique,7780.0
PEUGEOT,PEUGEOT 2008,2019.0,57625.0, Essence, mécanique,18730.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2019.0,87120.0, Essence, automatique,18230.0
CITROEN,CITROEN C3 (3E GENERATION),2019.0,31450.0, Essence, mécanique,17960.0
KIA,KIA SPORTAGE 4,2017.0,87864.0, Diesel, mécanique,19230.0
TOYOTA,TOYOTA COROLLA 12,2021.0,26374.0, Hybride essence électrique, automatique,24660.0
CITROEN,CITROEN JUMPY 3 FOURGON,2021.0,24721.0, Diesel, mécanique,30600.0
AUDI,AUDI A4 (5E GENERATION) AVANT,2021.0,42929.0, Diesel, automatique,36700.0
AUDI,AUDI A4 (5E GENERATION) AVANT,2021.0,26500.0, Essence, automatique,36570.0
JEEP,JEEP RENEGADE,2018.0,70489.0, Diesel, automatique,28730.0
BMW,BMW SERIE 5 F10,2012.0,48034.0, Essence, automatique,25400.0
RENAULT,RENAULT ESPACE 5,2016.0,133492.0, Diesel, automatique,17730.0
BMW,BMW SERIE 3 F31 TOURING,2017.0,107000.0, Diesel, mécanique,18170.0
VOLVO,VOLVO V40 (2E GENERATION) CROSS COUNTRY,2016.0,129470.0, Diesel, mécanique,15600.0
AUDI,AUDI Q5,2012.0,107812.0, Diesel, mécanique,22370.0
PORSCHE,PORSCHE CAYENNE 3 COUPE,2020.0,24295.0, Essence, automatique,111860.0
TOYOTA,TOYOTA C-HR,2022.0,17638.0, Hybride essence électrique, automatique,32870.0
PEUGEOT,PEUGEOT 2008,2019.0,48148.0, Essence, automatique,20210.0
ASTON,ASTON MARTIN V8 VANTAGE,2009.0,99647.0, Essence, mécanique,61480.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,59501.0, Essence, automatique,29020.0
PEUGEOT,PEUGEOT 208,2020.0,28122.0, Essence, mécanique,15710.0
DACIA,DACIA SANDERO 2 STEPWAY,2020.0,22490.0, Essence, mécanique,13070.0
MINI,MINI MINI 3 CLUBMAN,2019.0,17873.0, Essence, automatique,32490.0
RENAULT,RENAULT KANGOO 2 SOCIETE,2017.0,140793.0, Diesel, mécanique,11380.0
PORSCHE,PORSCHE 911 TYPE 991 GT3,2018.0,11250.0, Essence, automatique,224980.0
MERCEDES,MERCEDES CLASSE E 4 COUPE,2013.0,190268.0, Essence, automatique,19340.0
BMW,BMW SERIE 1 F20 5 PORTES,2019.0,29849.0, Essence, mécanique,24730.0
FORD,FORD KUGA 2,2019.0,91324.0, Diesel, automatique,22410.0
